amostra,valor_real,valor_predito
amostra_1746_40.34.csv,40.34,39.17820358276367
amostra_1747_24.76.csv,24.76,24.86309051513672
amostra_1750_36.82.csv,36.82,37.671348571777344
amostra_1752_24.90.csv,24.9,25.05144691467285
amostra_1761_39.13.csv,39.13,38.61313247680664
amostra_1762_35.93.csv,35.93,35.411067962646484
amostra_1775_39.24.csv,39.24,38.04806137084961
amostra_1779_31.57.csv,31.57,30.890504837036133
amostra_1785_33.99.csv,33.99,33.904212951660156
amostra_1788_26.90.csv,26.9,26.558300018310547
amostra_1789_37.98.csv,37.98,38.04806137084961
amostra_1790_41.23.csv,41.23,42.00355529785156
amostra_1796_52.41.csv,52.41,48.030967712402344
amostra_1800_32.02.csv,32.02,31.643932342529297
amostra_1801_29.61.csv,29.61,29.006938934326172
amostra_1802_37.69.csv,37.69,36.72956466674805
amostra_1804_24.65.csv,24.65,25.05144691467285
amostra_1806_33.63.csv,33.63,34.28092575073242
amostra_1815_31.02.csv,31.02,31.455575942993164
amostra_1816_36.88.csv,36.88,35.78778076171875
amostra_1824_38.29.csv,38.29,37.671348571777344
amostra_1831_27.22.csv,27.22,27.123371124267578
amostra_1835_37.99.csv,37.99,37.85970687866211
amostra_1838_33.99.csv,33.99,35.03435516357422
amostra_1840_26.30.csv,26.3,25.05144691467285
amostra_1846_32.54.csv,32.54,33.715858459472656
amostra_1847_29.25.csv,29.25,29.94872283935547
amostra_1854_27.63.csv,27.63,27.123371124267578
amostra_1855_30.47.csv,30.47,31.26721954345703
amostra_1865_29.37.csv,29.37,30.325435638427734
amostra_1872_32.82.csv,32.82,31.643932342529297
amostra_1881_30.20.csv,30.2,30.325435638427734
amostra_1887_42.30.csv,42.3,42.19190979003906
amostra_1895_41.18.csv,41.18,41.62683868408203
amostra_1901_31.69.csv,31.69,32.20900344848633
amostra_1904_29.49.csv,29.49,30.325435638427734
amostra_1906_43.28.csv,43.28,43.13369369506836
amostra_1911_30.80.csv,30.8,31.83228874206543
amostra_1917_31.46.csv,31.46,31.83228874206543
amostra_1919_37.51.csv,37.51,37.48299026489258
amostra_1924_27.78.csv,27.78,26.935014724731445
amostra_1926_39.27.csv,39.27,37.29463577270508
amostra_1927_27.86.csv,27.86,28.44186782836914
amostra_1934_39.52.csv,39.52,39.17820358276367
amostra_1948_38.69.csv,38.69,39.17820358276367
amostra_1954_32.88.csv,32.88,32.585716247558594
amostra_1956_35.48.csv,35.48,36.164493560791016
amostra_1958_35.57.csv,35.57,35.03435516357422
amostra_1960_30.21.csv,30.21,30.7021484375
amostra_1971_31.17.csv,31.17,31.0788631439209
amostra_1977_32.65.csv,32.65,32.585716247558594
amostra_1985_33.60.csv,33.6,33.715858459472656
amostra_1992_25.94.csv,25.94,25.99323081970215
amostra_1993_50.54.csv,50.54,48.030967712402344
amostra_2003_36.25.csv,36.25,35.599422454833984
amostra_2004_34.84.csv,34.84,35.22270965576172
amostra_2009_29.68.csv,29.68,29.006938934326172
amostra_2012_30.72.csv,30.72,30.890504837036133
amostra_2018_29.24.csv,29.24,30.1370792388916
amostra_2025_28.73.csv,28.73,27.500083923339844
amostra_2026_36.92.csv,36.92,37.10627746582031
amostra_2032_46.02.csv,46.02,46.335758209228516
amostra_2040_37.89.csv,37.89,38.04806137084961
amostra_2059_22.92.csv,22.92,24.298019409179688
amostra_2060_27.93.csv,27.93,27.688440322875977
amostra_2066_38.00.csv,38.0,38.04806137084961
amostra_2068_23.12.csv,23.12,23.167879104614258
amostra_2073_39.37.csv,39.37,38.04806137084961
amostra_2076_32.88.csv,32.88,33.150787353515625
amostra_2077_40.69.csv,40.69,40.11998748779297
amostra_2078_23.54.csv,23.54,24.674734115600586
amostra_2079_27.31.csv,27.31,26.746658325195312
amostra_2082_30.62.csv,30.62,29.57200813293457
amostra_2085_34.08.csv,34.08,33.715858459472656
amostra_2087_27.74.csv,27.74,28.630224227905273
amostra_2092_36.76.csv,36.76,36.54120635986328
amostra_2094_35.67.csv,35.67,36.35285186767578
amostra_2104_34.99.csv,34.99,34.65764236450195
amostra_2113_34.46.csv,34.46,34.09257125854492
amostra_2125_40.21.csv,40.21,40.30834197998047
amostra_2135_33.56.csv,33.56,33.339141845703125
amostra_2136_37.77.csv,37.77,38.04806137084961
amostra_2138_37.13.csv,37.13,37.48299026489258
amostra_2140_33.55.csv,33.55,33.904212951660156
amostra_2142_24.85.csv,24.85,24.109663009643555
amostra_2150_30.00.csv,30.0,29.94872283935547
amostra_2152_31.13.csv,31.13,31.0788631439209
amostra_2154_36.50.csv,36.5,36.54120635986328
amostra_2174_40.02.csv,40.02,39.55491638183594
amostra_2175_31.66.csv,31.66,31.83228874206543
amostra_2182_26.43.csv,26.43,27.123371124267578
amostra_2187_35.18.csv,35.18,34.84599685668945
amostra_2198_28.18.csv,28.18,28.253511428833008
amostra_2205_29.29.csv,29.29,29.760364532470703
amostra_2212_29.70.csv,29.7,30.7021484375
amostra_2218_34.16.csv,34.16,33.715858459472656
amostra_2224_35.65.csv,35.65,35.22270965576172
amostra_2225_22.22.csv,22.22,22.037738800048828
amostra_2226_29.20.csv,29.2,28.253511428833008
amostra_2254_36.29.csv,36.29,36.35285186767578
amostra_2268_34.69.csv,34.69,34.28092575073242
amostra_2279_29.61.csv,29.61,29.383651733398438
amostra_2280_35.02.csv,35.02,34.65764236450195
amostra_2282_42.43.csv,42.43,39.17820358276367
amostra_2301_28.76.csv,28.76,28.630224227905273
amostra_2302_45.60.csv,45.6,45.770687103271484
amostra_2308_30.29.csv,30.29,30.325435638427734
amostra_2313_27.25.csv,27.25,27.123371124267578
amostra_2318_27.12.csv,27.12,27.31172752380371
amostra_2321_40.25.csv,40.25,39.74327087402344
amostra_2325_33.39.csv,33.39,33.339141845703125
amostra_2327_38.88.csv,38.88,39.55491638183594
amostra_2328_26.96.csv,26.96,27.31172752380371
amostra_2340_37.41.csv,37.41,37.10627746582031
amostra_2351_35.03.csv,35.03,35.976139068603516
amostra_2353_33.66.csv,33.66,33.715858459472656
amostra_2355_37.11.csv,37.11,37.85970687866211
amostra_2362_21.50.csv,21.5,20.9075984954834
amostra_2363_27.79.csv,27.79,26.746658325195312
amostra_2368_36.67.csv,36.67,35.976139068603516
amostra_2371_35.05.csv,35.05,35.03435516357422
amostra_2376_31.39.csv,31.39,31.0788631439209
amostra_2390_40.96.csv,40.96,40.685054779052734
amostra_2393_31.28.csv,31.28,31.455575942993164
amostra_2404_26.03.csv,26.03,26.746658325195312
amostra_2411_30.06.csv,30.06,30.890504837036133
amostra_2413_33.40.csv,33.4,33.150787353515625
amostra_2417_39.83.csv,39.83,39.17820358276367
amostra_2418_25.20.csv,25.2,24.674734115600586
amostra_2419_32.86.csv,32.86,33.715858459472656
amostra_2420_39.25.csv,39.25,40.496700286865234
amostra_2423_27.19.csv,27.19,27.123371124267578
amostra_2427_25.08.csv,25.08,24.298019409179688
amostra_2428_24.91.csv,24.91,24.298019409179688
amostra_2434_26.00.csv,26.0,26.18158721923828
amostra_2437_31.91.csv,31.91,31.83228874206543
amostra_2443_34.58.csv,34.58,34.84599685668945
amostra_2444_27.30.csv,27.3,27.500083923339844
amostra_2451_32.98.csv,32.98,33.52750015258789
amostra_2465_33.28.csv,33.28,32.77407455444336
amostra_2471_30.81.csv,30.81,31.455575942993164
amostra_2474_26.78.csv,26.78,27.123371124267578
amostra_2482_34.77.csv,34.77,35.03435516357422
amostra_2495_32.32.csv,32.32,30.890504837036133
amostra_2497_35.20.csv,35.2,34.84599685668945
amostra_2503_36.58.csv,36.58,34.84599685668945
amostra_2504_32.64.csv,32.64,33.150787353515625
amostra_2506_31.12.csv,31.12,30.7021484375
amostra_2507_36.56.csv,36.56,36.164493560791016
amostra_2510_36.33.csv,36.33,34.84599685668945
amostra_2512_37.79.csv,37.79,36.91792297363281
amostra_2514_23.17.csv,23.17,24.109663009643555
amostra_2516_31.85.csv,31.85,32.02064514160156
amostra_2517_39.26.csv,39.26,39.17820358276367
amostra_2521_27.51.csv,27.51,27.688440322875977
amostra_2525_31.92.csv,31.92,32.02064514160156
amostra_2528_33.34.csv,33.34,33.52750015258789
amostra_2543_29.60.csv,29.6,29.760364532470703
amostra_2558_39.93.csv,39.93,40.30834197998047
amostra_2562_34.78.csv,34.78,35.03435516357422
amostra_2566_34.15.csv,34.15,35.22270965576172
amostra_2568_27.94.csv,27.94,28.253511428833008
amostra_2574_29.72.csv,29.72,30.1370792388916
amostra_2575_29.34.csv,29.34,28.818580627441406
amostra_2584_27.78.csv,27.78,28.065155029296875
amostra_2590_34.68.csv,34.68,33.904212951660156
amostra_2594_30.13.csv,30.13,30.890504837036133
amostra_2596_34.87.csv,34.87,33.52750015258789
amostra_2598_30.85.csv,30.85,30.7021484375
amostra_2600_42.09.csv,42.09,43.13369369506836
amostra_2609_33.04.csv,33.04,32.585716247558594
amostra_2613_34.61.csv,34.61,34.09257125854492
amostra_2616_36.25.csv,36.25,35.599422454833984
amostra_2624_29.04.csv,29.04,29.383651733398438
amostra_2631_36.22.csv,36.22,36.35285186767578
amostra_2634_34.78.csv,34.78,33.904212951660156
amostra_2636_44.10.csv,44.1,44.075477600097656
amostra_2640_30.76.csv,30.76,30.325435638427734
amostra_2645_34.11.csv,34.11,34.65764236450195
amostra_2651_26.79.csv,26.79,26.746658325195312
amostra_2654_38.80.csv,38.8,37.48299026489258
amostra_2673_38.30.csv,38.3,38.801490783691406
amostra_2677_38.24.csv,38.24,39.17820358276367
amostra_2678_30.23.csv,30.23,28.44186782836914
amostra_2683_25.53.csv,25.53,25.61651611328125
amostra_2691_37.62.csv,37.62,38.04806137084961
amostra_2694_39.57.csv,39.57,39.17820358276367
amostra_2722_29.71.csv,29.71,29.57200813293457
amostra_2726_40.47.csv,40.47,39.17820358276367
amostra_2731_45.44.csv,45.44,46.52411651611328
amostra_2742_34.84.csv,34.84,35.22270965576172
amostra_2743_37.86.csv,37.86,37.29463577270508
amostra_2748_53.25.csv,53.25,48.030967712402344
amostra_2749_23.96.csv,23.96,23.544591903686523
amostra_2759_32.83.csv,32.83,32.02064514160156
amostra_2767_23.97.csv,23.97,24.674734115600586
amostra_2779_27.75.csv,27.75,26.746658325195312
amostra_2780_34.02.csv,34.02,34.28092575073242
amostra_2787_30.84.csv,30.84,31.26721954345703
