real,previsto,erro_abs,erro_rel_percent
27.31,27.97325,0.66324997,2.4285977
31.73,32.896667,1.1666679,3.6768608
30.05,30.4775,0.42750168,1.4226345
28.38,29.324999,0.9449997,3.3298087
36.61,35.914997,0.6950035,1.898398
34.35,33.97,0.37999725,1.1062511
40.0,40.823334,0.82333374,2.0583344
30.5,26.39375,4.106251,13.463118
31.41,32.23,0.8199997,2.6106327
36.2,38.7,2.5,6.9060774
34.78,32.17093,2.6090698,7.501639
42.57,41.551666,1.0183334,2.3921387
37.26,37.901817,0.641819,1.7225417
28.54,29.396774,0.8567734,3.002009
32.07,29.79,2.2799988,7.1094446
23.64,22.05869,1.5813103,6.68913
31.93,29.79,2.1399994,6.7021594
33.42,33.79561,0.37561035,1.1239089
28.19,29.3325,1.1424999,4.0528555
26.53,24.08081,2.4491901,9.231776
32.69,29.985556,2.704443,8.272998
29.84,30.006666,0.16666603,0.55853224
29.74,28.285833,1.4541664,4.889598
27.2,27.561428,0.3614273,1.3287768
24.51,25.312391,0.80239105,3.2737293
38.15,33.79561,4.354393,11.413874
33.33,32.23,1.1000023,3.3003368
38.0,37.0,1.0,2.631579
28.02,27.5975,0.4225006,1.5078537
33.57,32.920002,0.6499977,1.9362459
32.55,31.07619,1.4738083,4.5278287
29.31,29.9075,0.59749985,2.038553
41.73,40.543335,1.1866646,2.8436725
40.09,38.054,2.0359993,5.0785713
45.18,42.793846,2.3861542,5.281439
39.03,41.66,2.630001,6.7384095
25.53,25.312391,0.2176094,0.8523674
37.5,38.16174,0.66173935,1.7646383
24.59,26.39375,1.8037491,7.3352947
44.16,40.823334,3.336666,7.5558567
24.8,28.954,4.154001,16.750006
23.12,22.05869,1.0613117,4.5904484
44.93,41.16,3.7700005,8.390831
31.1,32.17093,1.0709286,3.4435
24.14,25.312391,1.1723919,4.856636
24.58,25.49,0.90999985,3.7021966
27.19,29.438112,2.2481117,8.268156
27.67,28.941765,1.2717648,4.5961866
33.59,36.103333,2.5133324,7.482383
