amostra,valor_real,valor_predito
amostra_2740_284.65.csv,284.65,274.09286
amostra_2742_355.47.csv,355.47,515.81256
amostra_2748_328.22.csv,328.22,319.41528
amostra_2755_422.05.csv,422.05,481.28116
amostra_2760_345.32.csv,345.32,340.9974
amostra_2764_294.05.csv,294.05,317.25708
amostra_2768_302.14.csv,302.14,304.30783
amostra_2770_213.75.csv,213.75,213.66293
amostra_2772_346.32.csv,346.32,345.31384
amostra_2774_377.22.csv,377.22,379.8452
amostra_2779_438.89.csv,438.89,442.43335
amostra_2780_329.92.csv,329.92,315.09888
amostra_2792_442.23.csv,442.23,427.32587
amostra_2793_303.82.csv,303.82,278.40927
amostra_2797_337.95.csv,337.95,319.41528
amostra_2798_255.42.csv,255.42,269.77643
amostra_2801_383.77.csv,383.77,347.47205
amostra_2802_401.27.csv,401.27,401.42734
amostra_2807_354.11.csv,354.11,334.52277
amostra_2816_282.86.csv,282.86,308.62424
amostra_2817_351.07.csv,351.07,373.37057
amostra_2819_317.06.csv,317.06,332.36456
amostra_2823_436.90.csv,436.9,390.63626
amostra_2826_456.70.csv,456.7,485.5976
amostra_2827_317.87.csv,317.87,297.8332
amostra_2828_290.83.csv,290.83,269.77643
amostra_2829_281.38.csv,281.38,271.93463
amostra_2841_295.28.csv,295.28,302.1496
amostra_2844_278.64.csv,278.64,274.09286
amostra_2848_257.50.csv,257.5,246.0361
amostra_2852_284.99.csv,284.99,271.93463
amostra_2859_401.91.csv,401.91,401.42734
amostra_2865_335.31.csv,335.31,325.88992
amostra_2871_344.12.csv,344.12,332.36456
amostra_2873_324.05.csv,324.05,323.73172
amostra_2875_399.20.csv,399.2,416.53482
amostra_2878_222.71.csv,222.71,205.03009
amostra_2884_415.30.csv,415.3,399.26913
amostra_2892_364.43.csv,364.43,502.86328
amostra_2902_215.32.csv,215.32,228.77042
amostra_2906_373.32.csv,373.32,375.5288
amostra_2910_305.93.csv,305.93,297.8332
amostra_2913_321.92.csv,321.92,334.52277
amostra_2914_428.49.csv,428.49,427.32587
amostra_2916_336.02.csv,336.02,280.5675
amostra_2924_335.31.csv,335.31,332.36456
amostra_2930_330.43.csv,330.43,325.88992
amostra_2934_304.51.csv,304.51,330.20636
amostra_2935_305.53.csv,305.53,306.46603
amostra_2939_412.38.csv,412.38,358.2631
amostra_2962_256.07.csv,256.07,243.8779
amostra_2964_353.31.csv,353.31,369.05417
amostra_2987_286.05.csv,286.05,289.20035
amostra_2993_293.57.csv,293.57,256.82718
amostra_2994_334.27.csv,334.27,310.78244
amostra_3010_262.16.csv,262.16,267.61823
amostra_3011_430.12.csv,430.12,418.69302
