real,previsto,erro_abs,erro_rel_percent
1560.36,1842.23,281.87,18.06442
1070.64,1021.7021,48.937927,4.570904
1888.07,2165.3374,277.26746,14.685233
2008.59,2171.144,162.55408,8.092945
2008.63,2068.46,59.829956,2.9786448
3392.84,3252.4775,140.36255,4.1370225
1472.67,1572.2094,99.53931,6.7591043
1610.42,1552.4353,57.98474,3.6005974
2881.53,3014.844,133.31396,4.626499
3941.27,3360.685,580.58496,14.730911
1957.93,1877.0616,80.86841,4.1303015
1236.61,1405.984,169.37402,13.696641
2418.91,2358.3875,60.52246,2.5020552
1602.94,1945.742,342.802,21.38583
3370.35,3260.0024,110.34766,3.2740712
2422.12,2759.3667,337.24658,13.923611
1994.39,1891.58,102.81006,5.1549625
2544.06,2434.107,109.953125,4.3219547
1988.78,2056.46,67.67993,3.4030876
1949.22,1967.915,18.695068,0.95910513
2249.94,2404.9011,154.96118,6.887347
1500.2,1703.3256,203.12561,13.539903
2636.71,2712.8,76.09009,2.8857968
1633.32,1446.25,187.06995,11.453356
2082.87,2203.2688,120.39868,5.7804217
2528.13,2678.2944,150.16455,5.9397483
2601.92,2977.81,375.89014,14.446645
3000.46,2725.2766,275.18335,9.171371
3039.74,2598.1802,441.5598,14.526236
4000.72,4270.95,270.23022,6.75454
2776.96,2740.1772,36.782715,1.3245677
2069.99,1689.56,380.42993,18.378347
1147.49,1313.2201,165.7301,14.442836
3448.22,3876.2424,428.02246,12.412853
3541.04,3347.4,193.64014,5.468454
3520.09,3305.9,214.19019,6.0847926
2717.19,2457.7932,259.39673,9.546507
1591.13,1705.62,114.48999,7.1955147
3632.2,3448.19,184.01001,5.066076
2083.2,2049.8137,33.38623,1.6026417
1979.56,2094.6384,115.07837,5.8133307
2235.08,2489.1936,254.11353,11.369326
1732.39,1891.58,159.18994,9.189035
1246.16,1245.7861,0.37390137,0.030004283
2437.73,2429.02,8.709961,0.35729802
1599.59,1892.84,293.25,18.332823
3696.09,2931.5425,764.5476,20.685308
2054.16,1879.0209,175.13904,8.526067
3471.49,3380.7644,90.725586,2.613448
2007.32,1823.5914,183.72852,9.152926
2890.4,2813.54,76.85986,2.659143
2166.08,2094.671,71.40918,3.296701
3617.01,3933.13,316.11987,8.739812
2696.74,2468.105,228.63501,8.4782
1465.02,1552.4353,87.41528,5.966832
2330.42,2141.55,188.86987,8.104543
2834.9,2816.595,18.304932,0.6456994
3029.5,3003.562,25.937988,0.8561805
2276.64,1938.14,338.49988,14.868398
1972.16,2068.46,96.29993,4.882967
3146.28,3337.4575,191.17749,6.0763025
2588.75,2559.1025,29.64746,1.1452423
1299.57,1405.984,106.41406,8.188406
4344.97,4383.94,38.969727,0.8968928
3115.09,3264.4482,149.35815,4.794666
2436.68,2449.0542,12.374268,0.5078331
3251.12,3817.2651,566.145,17.413845
2178.44,1891.58,286.86,13.1681385
2182.32,2109.4138,72.90625,3.340768
1884.05,1879.0209,5.029175,0.26693425
3197.65,3337.4575,139.80762,4.372199
1465.23,1621.235,156.005,10.647135
2114.1,2361.139,247.03882,11.685295
2761.54,2417.1,344.43994,12.472749
1859.55,1770.6267,88.92334,4.7819815
2651.29,2434.107,217.1831,8.191601
1351.73,1703.3256,351.59558,26.010784
2937.41,2993.325,55.91504,1.9035491
3193.36,3164.6233,28.736816,0.89989275
1887.08,1823.5914,63.488525,3.3643794
3462.41,3545.18,82.77002,2.390532
2658.11,2559.1025,99.00757,3.7247353
2060.97,2438.2285,377.25854,18.304903
2896.55,2414.022,482.52808,16.658718
2422.7,2623.6094,200.90942,8.29279
3329.26,3448.7,119.43994,3.5875823
1297.78,1248.6683,49.111694,3.784285
1310.03,963.02,347.01,26.488707
3486.69,3448.19,38.5,1.1041992
3806.67,3876.2424,69.57251,1.8276476
1377.44,1499.9862,122.546265,8.896668
2072.89,1877.0616,195.82825,9.447113
1879.69,1640.45,239.23999,12.727631
2231.29,2409.843,178.55298,8.002231
3286.8,3442.34,155.54004,4.7322636
1257.38,1361.31,103.93005,8.265604
2386.39,2213.4824,172.90747,7.245567
2825.71,2655.3818,170.32812,6.0277996
1665.99,1813.0026,147.01257,8.824337
3662.89,3955.9612,293.0713,8.001095
3114.0,3071.0308,42.96924,1.3798728
2285.8,2383.0967,97.29663,4.256568
1832.34,2218.41,386.06995,21.069777
2240.28,2335.096,94.81592,4.232324
2320.95,2241.68,79.27002,3.415413
2481.48,2177.4475,304.03247,12.252063
2167.83,2287.3474,119.517334,5.5132246
4069.69,3632.74,436.94995,10.736689
2451.85,1917.21,534.64014,21.80558
3181.07,3133.7688,47.30127,1.486961
3217.09,2983.725,233.36499,7.253915
2744.37,2888.8386,144.4685,5.2641773
2229.7,2188.373,41.326904,1.8534739
1392.4,1245.7861,146.61389,10.529581
1424.4,1499.6572,75.2572,5.2834315
2248.64,2413.71,165.07007,7.340885
2865.89,2701.45,164.43994,5.7378316
2020.0,2218.41,198.40991,9.822272
2114.79,2250.0076,135.21753,6.3938985
1658.15,1891.58,233.42993,14.077733
1935.8,1864.7644,71.035645,3.6695757
2420.47,2271.3433,149.12671,6.161064
2917.45,2559.585,357.865,12.266362
1652.45,1675.3386,22.888672,1.3851355
2433.26,2443.33,10.070068,0.41385087
2526.7,2816.595,289.89502,11.473267
2900.33,2931.5425,31.212402,1.0761672
1412.54,1499.9862,87.44617,6.1907034
1998.82,1891.58,107.23999,5.3651648
2017.1,2086.064,68.96399,3.4189675
1929.63,2094.671,165.0409,8.552981
2835.06,2457.7932,377.26685,13.30719
1946.01,1891.58,54.430054,2.797008
1559.84,1879.0209,319.1809,20.462414
2582.14,2631.2617,49.121826,1.9023689
2483.26,2740.1772,256.91724,10.345966
1989.29,1710.6226,278.66748,14.008389
2112.39,1891.58,220.80994,10.453086
2115.07,2215.11,100.04004,4.729869
2259.75,2734.4624,474.7124,21.007298
1193.68,1041.395,152.28503,12.757608
2685.05,2414.022,271.02808,10.093967
3399.92,2690.68,709.24,20.86049
3230.65,3114.31,116.33984,3.6011283
1785.06,1945.742,160.68188,9.001483
1549.97,1501.1195,48.850464,3.151704
1800.38,2021.19,220.80994,12.264629
3758.92,4076.225,317.30518,8.441392
1479.13,1348.9773,130.15271,8.799274
3202.35,3535.3328,332.98267,10.398072
2507.84,2339.531,168.30908,6.711316
1423.35,1405.984,17.365967,1.220077
2164.82,2438.2285,273.40845,12.629615
2148.13,2215.11,66.980225,3.1180716
1803.0,1834.005,31.005005,1.7196343
2115.94,2203.2688,87.32886,4.12719
3859.74,4234.97,375.23022,9.721645
3916.68,3535.3328,381.34717,9.73649
1757.03,1821.73,64.69995,3.6823473
3363.29,3705.3633,342.07324,10.170792
4434.93,4446.53,11.599609,0.2615511
1444.45,1540.46,96.01001,6.6468215
2063.37,2489.96,426.58984,20.674423
3957.91,4383.94,426.03003,10.764015
3378.36,3193.85,184.51001,5.461526
2222.69,2383.0967,160.40674,7.2167845
2462.42,2702.1755,239.75562,9.736586
2712.22,2925.5798,213.35986,7.8666134
2176.91,2043.0836,133.8263,6.147535
2779.05,3006.7275,227.67749,8.192637
2440.21,2530.9275,90.71753,3.7176118
1294.43,1109.7699,184.66016,14.26575
1464.23,1839.64,375.41003,25.638735
1844.89,1891.58,46.68994,2.530771
2441.15,2432.5298,8.620117,0.35311708
2493.4,2177.4475,315.9524,12.67155
2694.46,2771.0466,76.58667,2.8423755
2112.6,2094.6384,17.96167,0.85021627
2052.74,1621.235,431.505,21.020927
892.18,1109.7699,217.5899,24.388565
2825.55,2807.735,17.814941,0.63049465
3081.21,2762.13,319.08008,10.355675
2615.97,2712.8,96.83008,3.701498
1663.64,1749.165,85.525024,5.140837
2052.98,1919.555,133.42493,6.4990854
2103.45,2030.2916,73.158325,3.478016
2011.35,1839.7633,171.58667,8.530921
3760.98,3535.3328,225.64722,5.999692
1997.92,1813.0026,184.91748,9.2555
1406.36,1248.6683,157.69165,11.212751
2821.83,2886.23,64.3999,2.2822034
2013.48,1915.92,97.55994,4.8453393
2470.92,2623.6094,152.68945,6.1794577
2688.93,2489.1936,199.73633,7.428097
2435.57,2278.35,157.21997,6.4551616
2991.89,2919.91,71.97998,2.4058366
2065.12,1908.4099,156.7102,7.5884304
2264.38,2381.905,117.52515,5.190169
2354.82,2188.373,166.44702,7.0683537
3014.73,2933.1543,81.57568,2.7059035
1266.49,1401.245,134.755,10.640038
3494.82,3246.7124,248.10767,7.0992975
3647.46,3442.34,205.11987,5.6236362
2235.22,2083.1274,152.09253,6.804365
3387.17,3535.3328,148.16284,4.374237
1586.9,1703.3256,116.42554,7.336665
3272.68,3327.584,54.904053,1.6776482
1332.94,1223.6565,109.28345,8.198678
2855.43,2862.46,7.0300293,0.24619864
1394.39,1649.1901,254.80005,18.273228
2465.87,2690.895,225.0249,9.125578
1281.85,1481.6934,199.84338,15.590233
1699.37,1705.62,6.25,0.36778337
2392.96,2655.3818,262.42188,10.9664135
2382.91,2520.48,137.57007,5.773196
2763.29,2962.646,199.35596,7.214442
2268.45,1971.2,297.25,13.103661
2407.79,2104.455,303.33496,12.598064
1865.96,1978.315,112.35498,6.0212965
2284.18,2623.6094,339.42944,14.860013
2746.23,2740.1772,6.0527344,0.22040159
2813.13,2805.2832,7.8466797,0.27893057
2574.43,2428.56,145.86987,5.666104
2051.49,2172.01,120.52002,5.8747554
2524.13,2104.455,419.6748,16.626514
2173.29,2254.5232,81.233154,3.737796
3191.61,2869.31,322.30005,10.098353
3843.76,3724.9512,118.80884,3.0909536
1591.14,1468.6371,122.50293,7.699066
1967.09,1945.742,21.348022,1.0852591
1530.72,1476.65,54.069946,3.5323215
1578.2,1269.0,309.19995,19.591938
2817.11,2838.635,21.524902,0.7640774
2479.36,2623.6094,144.24927,5.8180037
2410.6,2203.2688,207.3313,8.600817
2114.43,2049.8137,64.61621,3.0559638
2844.56,2977.48,132.91992,4.672776
2742.75,3114.31,371.56006,13.546989
3573.42,3587.9077,14.487793,0.40543213
1724.05,1572.2094,151.8407,8.807209
2218.64,2133.72,84.91992,3.8275666
1371.18,1572.2094,201.0293,14.661042
2879.42,2260.44,618.98,21.49669
2125.25,2434.107,308.85693,14.532735
1921.12,1877.0616,44.05835,2.2933679
914.04,1150.004,235.96405,25.815508
2316.18,2564.298,248.11816,10.712387
3645.96,3311.74,334.21997,9.166858
2056.98,1967.915,89.06494,4.3298883
4646.81,4076.225,570.58496,12.279068
2917.84,2555.21,362.63013,12.428033
2007.98,1891.58,116.400024,5.7968717
2247.99,2624.0725,376.08252,16.729725
2693.98,2898.0442,204.06421,7.574823
1925.24,2104.455,179.21509,9.308715
3272.14,3337.4575,65.31763,1.9961747
2979.26,3084.6301,105.37012,3.5367885
2947.88,2383.0967,564.7832,19.158962
965.42,1021.7021,56.282104,5.8298054
1686.85,1621.235,65.61499,3.8897939
2356.63,2030.2916,326.33826,13.847667
2071.06,1945.742,125.318115,6.050916
4145.6,3024.73,1120.8701,27.037584
2829.84,2598.1802,231.65991,8.186325
1779.66,1703.3256,76.33447,4.289273
2214.62,2450.3901,235.77002,10.6460705
3612.15,3724.9512,112.80127,3.1228292
3336.05,3876.2424,540.1924,16.192575
2923.71,2605.97,317.74,10.867699
1752.97,1924.7749,171.80493,9.800792
1382.12,1446.7693,64.64929,4.6775455
2252.72,2359.0933,106.37329,4.7219934
2790.44,2383.0967,407.34326,14.5978155
2466.2,2655.3818,189.18188,7.6709876
2874.84,3058.365,183.5249,6.38383
